player_id,name,country,club,league,games_played,games_started,minutes_played,minutes_per_90,goals,assists,non_penalty_goals,penalty_goals,penalty_attempted,yellow_cards,red_card,goals_per_90,assits_per_90,non_penalty_goals_per_90,DF,FW,GK,MF
61,Faride Alidou,GER,Eint Frankfurt,Bundesliga,8.0,0.0,122.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
62,Alisson,BRA,Liverpool,Premier League,14.0,14.0,1260.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0,0,1,0
63,Jim Allevinah,GAB,Clermont Foot,Ligue 1,13.0,5.0,545.0,6.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17,0.0,0.17,0,1,0,1
64,Dele Alli,ENG,Everton,Premier League,2.0,0.0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
65,Domingos André Ribeiro Almeida,POR,Valencia,La Liga,11.0,8.0,706.0,7.8,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.25,0.25,0.51,0,1,0,1
66,Miguel Almirón,PAR,Newcastle Utd,Premier League,15.0,15.0,1255.0,13.9,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.57,0.07,0.65,0,1,0,0
67,Marcos Alonso,ESP,Barcelona,La Liga,7.0,4.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
68,Mickaël Alphonse,GLP,Ajaccio,Ligue 1,12.0,7.0,652.0,7.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
69,Gastón Álvarez,URU,Getafe,La Liga,7.0,4.0,429.0,4.8,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.42,0.0,0.42,1,0,0,0
70,Julián Álvarez,ARG,Manchester City,Premier League,12.0,3.0,364.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.74,0.0,0.74,0,1,0,1
71,Agustín Álvarez Martínez,URU,Sassuolo,Serie A,10.0,0.0,170.0,1.9,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.53,0.53,1.06,0,1,0,1
72,Yeray Álvarez,ESP,Athletic Club,La Liga,12.0,12.0,1056.0,11.7,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.09,1,0,0,0
73,Ibrahim Amadou,FRA,Angers,Ligue 1,6.0,4.0,401.0,4.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,1
74,Daniel Amartey,GHA,Leicester City,Premier League,12.0,10.0,915.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
75,Amath,SEN,Mallorca,La Liga,7.0,1.0,243.0,2.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0,1,0,1
76,Jordan Amavi,FRA,Getafe,La Liga,4.0,1.0,193.0,2.1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1,0,0,0
77,Kelvin Amian,FRA,Spezia,Serie A,8.0,4.0,419.0,4.7,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.21,0.21,1,0,0,0
78,Bruno Amione,ARG,Hellas Verona,Serie A,1.0,1.0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
79,Bruno Amione,ARG,Sampdoria,Serie A,5.0,5.0,388.0,4.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,0,0,0
80,Nadiem Amiri,GER,Leverkusen,Bundesliga,11.0,3.0,422.0,4.7,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.21,0.21,0.43,0,1,0,1
81,Ethan Ampadu,WAL,Spezia,Serie A,10.0,10.0,833.0,9.3,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.11,0.11,1,0,0,1
82,Sofyan Amrabat,MAR,Fiorentina,Serie A,13.0,10.0,815.0,9.1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,0,1
83,Joachim Andersen,DEN,Crystal Palace,Premier League,13.0,13.0,1170.0,13.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.08,0.0,0.08,1,0,0,0
84,Elliot Anderson,SCO,Newcastle Utd,Premier League,7.0,0.0,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
85,Felipe Anderson,BRA,Lazio,Serie A,15.0,15.0,1217.0,13.5,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.22,0.15,0.37,0,1,0,1
86,Benjamin André,FRA,Lille,Ligue 1,14.0,14.0,1216.0,13.5,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.07,0.07,0.15,0,0,0,1
87,Komnen Andrić,SRB,Clermont Foot,Ligue 1,15.0,13.0,1012.0,11.2,4.0,1.0,3.0,1.0,2.0,3.0,0.0,0.36,0.09,0.44,0,1,0,0
88,Robert Andrich,GER,Leverkusen,Bundesliga,13.0,12.0,980.0,10.9,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.09,0.18,0.28,0,0,0,1
89,Angeliño,ESP,Hoffenheim,Bundesliga,14.0,13.0,1174.0,13.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23,0.23,1,0,0,0
90,Fabrizio Angileri,ARG,Getafe,La Liga,8.0,7.0,510.0,5.7,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1,0,0,0
91,Jaidon Anthony,ENG,Bournemouth,Premier League,10.0,1.0,272.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.66,0.0,0.66,0,1,0,1
92,Janis Antiste,FRA,Sassuolo,Serie A,2.0,0.0,52.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.73,0.0,1.73,0,1,0,0
93,Waldemar Anton,GER,Stuttgart,Bundesliga,15.0,15.0,1344.0,14.9,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,1,0,0,0
94,Marcos Antônio,BRA,Lazio,Serie A,8.0,3.0,267.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1
95,Michail Antonio,JAM,West Ham,Premier League,14.0,6.0,607.0,6.7,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.3,0.15,0.44,0,1,0,0
96,Antony,BRA,Manchester Utd,Premier League,6.0,6.0,491.0,5.5,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.55,0.0,0.55,0,1,0,1
97,Valentin Antov,BUL,Monza,Serie A,4.0,1.0,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
98,Christopher Antwi-Adjei,GHA,Bochum,Bundesliga,10.0,4.0,453.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.4,0.4,0.79,0,1,0,1
99,Anuar,MAR,Valladolid,La Liga,3.0,3.0,210.0,2.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.43,0.0,0.43,0,1,0,1
100,Houssem Aouar,FRA,Lyon,Ligue 1,6.0,6.0,343.0,3.8,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.26,0.0,0.26,0,0,0,1
101,Adil Aouchiche,FRA,Lorient,Ligue 1,3.0,0.0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
102,Dennis Appiah,FRA,Nantes,Ligue 1,15.0,9.0,795.0,8.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1
103,Mauro Arambarri,URU,Getafe,La Liga,6.0,6.0,511.0,5.7,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.18,0.18,0,0,0,1
104,Charles Aránguiz,CHI,Leverkusen,Bundesliga,10.0,4.0,493.0,5.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0,0,0,1
105,Ronald Araújo,URU,Barcelona,La Liga,6.0,6.0,510.0,5.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0
106,Cameron Archer,ENG,Aston Villa,Premier League,6.0,0.0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
107,Taïryk Arconte,FRA,Brest,Ligue 1,1.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
108,Alphonse Areola,FRA,West Ham,Premier League,2.0,0.0,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
109,Joe Aribo,NGA,Southampton,Premier League,15.0,10.0,944.0,10.5,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.19,0.0,0.19,0,1,0,1
110,Adam Armstrong,ENG,Southampton,Premier League,14.0,11.0,869.0,9.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.21,0,1,0,0
111,Stuart Armstrong,SCO,Southampton,Premier League,14.0,7.0,690.0,7.7,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.13,0.0,0.13,0,1,0,1
112,Marko Arnautović,AUT,Bologna,Serie A,13.0,13.0,1099.0,12.2,8.0,0.0,5.0,3.0,3.0,4.0,0.0,0.66,0.0,0.66,0,1,0,0
113,Maximilian Arnold,GER,Wolfsburg,Bundesliga,15.0,15.0,1307.0,14.5,3.0,2.0,2.0,1.0,1.0,4.0,0.0,0.21,0.14,0.34,0,0,0,1
114,Kepa Arrizabalaga,ESP,Chelsea,Premier League,6.0,6.0,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
115,Roberto Arroyo,ESP,Valladolid,La Liga,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
116,Tolgay Arslan,GER,Udinese,Serie A,14.0,6.0,509.0,5.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0,0,0,1
117,Arthur,BRA,Fiorentina,Serie A,12.0,4.0,497.0,5.5,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.36,0.18,0.54,0,1,0,0
118,Santiago Arzamendia,PAR,Cádiz,La Liga,4.0,3.0,255.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
119,Takuma Asano,JPN,Bochum,Bundesliga,6.0,6.0,399.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
120,Santiago Ascacíbar,ARG,Cremonese,Serie A,12.0,7.0,699.0,7.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1
121,Sergio Asenjo,ESP,Valladolid,La Liga,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
122,Marco Asensio,ESP,Real Madrid,La Liga,9.0,1.0,186.0,2.1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.48,0.97,1.45,0,1,0,1
123,Kristoffer Askildsen,NOR,Lecce,Serie A,12.0,6.0,501.0,5.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1
124,Fisnik Asllani,KVX,Hoffenheim,Bundesliga,3.0,0.0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
125,Kristjan Asllani,ALB,Inter,Serie A,7.0,2.0,191.0,2.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1
126,Iago Aspas,ESP,Celta Vigo,La Liga,14.0,12.0,1122.0,12.5,7.0,2.0,6.0,1.0,2.0,3.0,0.0,0.56,0.16,0.72,0,1,0,0
127,Lorenz Assignon,TOG,Rennes,Ligue 1,5.0,2.0,179.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.5,1,0,0,1
128,Youcef Atal,ALG,Nice,Ligue 1,12.0,7.0,624.0,6.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,1,0,0,1
129,Pierre-Emerick Aubameyang,GAB,Chelsea,Premier League,6.0,4.0,305.0,3.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.0,0.3,0,1,0,0
130,Pierre-Emerick Aubameyang,GAB,Barcelona,La Liga,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
131,Emil Audero,ITA,Sampdoria,Serie A,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
132,Tommaso Augello,ITA,Sampdoria,Serie A,14.0,12.0,1086.0,12.1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17,0.17,1,0,0,0
133,Ludwig Augustinsson,SWE,Aston Villa,Premier League,2.0,1.0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
134,Serge Aurier,CIV,Nott'ham Forest,Premier League,7.0,6.0,530.0,5.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
135,Mathias Autret,FRA,Auxerre,Ligue 1,13.0,11.0,860.0,9.6,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.21,0.21,0.42,0,1,0,1
136,Ezequiel Ávila,ARG,Osasuna,La Liga,13.0,11.0,838.0,9.3,6.0,1.0,4.0,2.0,3.0,3.0,1.0,0.64,0.11,0.75,0,1,0,1
137,Cédric Avinel,GLP,Ajaccio,Ligue 1,9.0,8.0,697.0,7.7,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.13,0.0,0.13,1,0,0,0
138,Taiwo Awoniyi,NGA,Nott'ham Forest,Premier League,13.0,6.0,512.0,5.7,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.53,0.0,0.53,0,1,0,0
139,Mehmet-Can Aydin,GER,Schalke 04,Bundesliga,7.0,1.0,208.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
140,Jordan Ayew,GHA,Crystal Palace,Premier League,14.0,11.0,904.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0,1,0,1
141,Kaan Ayhan,TUR,Sassuolo,Serie A,10.0,5.0,545.0,6.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
142,Luke Ayling,ENG,Leeds United,Premier League,7.0,1.0,159.0,1.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,1,0,0,0
143,Ayman Azhil,MAR,Leverkusen,Bundesliga,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
144,Sardar Azmoun,IRN,Leverkusen,Bundesliga,8.0,2.0,281.0,3.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1
145,César Azpilicueta,ESP,Chelsea,Premier League,11.0,7.0,672.0,7.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0
146,Sanoussy Ba,GER,RB Leipzig,Bundesliga,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
147,Iddrisu Baba,GHA,Mallorca,La Liga,11.0,6.0,547.0,6.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1
148,Srđan Babić,SRB,Almería,La Liga,13.0,12.0,1125.0,12.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08,0.0,0.08,1,0,0,0
149,Loïc Bade,FRA,Rennes,Ligue 1,1.0,1.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0,0,0
150,Édgar Badía,ESP,Elche,La Liga,14.0,14.0,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,0
151,Benoît Badiashile,FRA,Monaco,Ligue 1,11.0,9.0,839.0,9.3,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.21,0.0,0.21,1,0,0,0
152,Alex Baena,ESP,Villarreal,La Liga,13.0,5.0,630.0,7.0,4.0,0.0,4.0,0.0,0.0,6.0,1.0,0.57,0.0,0.57,0,1,0,1
153,Jaime Báez,URU,Cremonese,Serie A,2.0,1.0,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
154,Leon Bailey,JAM,Aston Villa,Premier League,14.0,11.0,827.0,9.2,3.0,2.0,3.0,0.0,0.0,4.0,0.0,0.33,0.22,0.54,0,1,0,1
155,Eric Bailly,CIV,Marseille,Ligue 1,4.0,2.0,211.0,2.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
156,Dénys Bain,FRA,Auxerre,Ligue 1,2.0,1.0,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
157,Brandon Baiye,BEL,Clermont Foot,Ligue 1,6.0,0.0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
158,Stefan Bajcetic,ESP,Liverpool,Premier League,1.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
159,Nedim Bajrami,ALB,Empoli,Serie A,15.0,7.0,814.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0,1,0,1
160,Cédric Bakambu,COD,Marseille,Ligue 1,3.0,0.0,59.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,1.53,0,0,0,1
161,Mitchel Bakker,NED,Leverkusen,Bundesliga,13.0,9.0,764.0,8.5,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.12,0.12,0.24,1,0,0,1
162,Ridle Baku,GER,Wolfsburg,Bundesliga,15.0,14.0,1280.0,14.2,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.21,0.07,0.28,1,0,0,0
163,Tommaso Baldanzi,ITA,Empoli,Serie A,6.0,5.0,364.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.49,0.0,0.49,0,0,0,1
164,Alejandro Balde,ESP,Barcelona,La Liga,12.0,12.0,968.0,10.8,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.28,0.28,1,0,0,0
165,Thierno Balde,FRA,Troyes,Ligue 1,11.0,10.0,795.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
166,Carlos Baleba,CMR,Lille,Ligue 1,6.0,0.0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1
167,Mikel Balenziaga,ESP,Athletic Club,La Liga,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
168,Leonardo Balerdi,ARG,Marseille,Ligue 1,15.0,14.0,1200.0,13.3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.07,1,0,0,0
169,Iván Balliu,ALB,Rayo Vallecano,La Liga,14.0,14.0,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0
170,Fodé Ballo-Touré,SEN,Milan,Serie A,3.0,2.0,196.0,2.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,1,0,0,0
171,Folarin Balogun,ENG,Reims,Ligue 1,15.0,12.0,1076.0,12.0,8.0,1.0,5.0,3.0,3.0,1.0,0.0,0.67,0.08,0.75,0,1,0,0
172,Abdoulaye Bamba,CIV,Angers,Ligue 1,7.0,2.0,375.0,4.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0
173,Jonathan Bamba,FRA,Lille,Ligue 1,15.0,14.0,1255.0,13.9,4.0,3.0,4.0,0.0,0.0,3.0,0.0,0.29,0.22,0.5,0,1,0,0
174,Patrick Bamford,ENG,Leeds United,Premier League,10.0,4.0,429.0,4.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21,0.21,0,1,0,0
175,Lameck Banda,ZAM,Lecce,Serie A,15.0,10.0,889.0,9.9,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0,1,0,1
176,Filippo Bandinelli,ITA,Empoli,Serie A,15.0,13.0,1050.0,11.7,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.17,0.0,0.17,0,0,0,1
177,Léo Baptistão,BRA,Almería,La Liga,11.0,8.0,564.0,6.3,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.32,0.16,0.48,0,1,0,1
178,Shandon Baptiste,GRN,Brentford,Premier League,12.0,4.0,431.0,4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1
179,Antonín Barák,CZE,Hellas Verona,Serie A,1.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
180,Antonín Barák,CZE,Fiorentina,Serie A,12.0,8.0,704.0,7.8,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.13,0.0,0.13,0,0,0,1
181,Andrea Barberis,ITA,Monza,Serie A,7.0,3.0,316.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0,0,0,1
182,Bradley Barcola,FRA,Lyon,Ligue 1,7.0,0.0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
183,Melvin Bard,FRA,Nice,Ligue 1,13.0,10.0,927.0,10.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,0,0,0
184,Keidi Bare,ALB,Espanyol,La Liga,11.0,3.0,330.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
185,Nicolò Barella,ITA,Inter,Serie A,15.0,15.0,1284.0,14.3,5.0,5.0,5.0,0.0,0.0,2.0,0.0,0.35,0.35,0.7,0,0,0,1
186,Kike Barja,ESP,Osasuna,La Liga,7.0,3.0,287.0,3.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0,1,0,1
187,Ross Barkley,ENG,Nice,Ligue 1,8.0,4.0,390.0,4.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1
188,Aymen Barkok,MAR,Mainz 05,Bundesliga,6.0,0.0,83.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
189,Harvey Barnes,ENG,Leicester City,Premier League,13.0,13.0,1086.0,12.1,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0,0,0,1
190,Leandro Barreiro Martins,LUX,Mainz 05,Bundesliga,13.0,7.0,668.0,7.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1
191,Ander Barrenetxea,ESP,Real Sociedad,La Liga,4.0,0.0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0
192,Mickaël Barreto,FRA,Ajaccio,Ligue 1,4.0,1.0,144.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
193,Pablo Barrios,ESP,Atlético Madrid,La Liga,1.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
194,Musa Barrow,GAM,Bologna,Serie A,11.0,9.0,688.0,7.6,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.26,0.13,0.39,0,1,0,1
195,Federico Baschirotto,ITA,Lecce,Serie A,15.0,15.0,1350.0,15.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,1,0,0,0
196,Toma Bašić,CRO,Lazio,Serie A,11.0,3.0,277.0,3.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1
197,Alessandro Bastoni,ITA,Inter,Serie A,11.0,9.0,727.0,8.1,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.12,0.12,1,0,0,0
198,Simone Bastoni,ITA,Spezia,Serie A,11.0,10.0,804.0,8.9,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.22,0.22,0.45,1,0,0,1
199,Rodrigo Battaglia,ARG,Mallorca,La Liga,11.0,7.0,592.0,6.6,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,0,1
200,Maximilian Bauer,GER,Augsburg,Bundesliga,14.0,12.0,1039.0,11.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1,0,0,0
201,Oliver Baumann,GER,Hoffenheim,Bundesliga,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
202,Timo Baumgartl,GER,Union Berlin,Bundesliga,4.0,4.0,314.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
203,Julian Baumgartlinger,AUT,Augsburg,Bundesliga,6.0,2.0,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
204,Christoph Baumgartner,AUT,Hoffenheim,Bundesliga,15.0,15.0,1150.0,12.8,4.0,2.0,4.0,0.0,0.0,3.0,0.0,0.31,0.16,0.47,0,1,0,1
205,Cyrille Bayala,BFA,Ajaccio,Ligue 1,14.0,10.0,763.0,8.5,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.12,0.0,0.12,0,0,0,1
206,Gavin Bazunu,IRL,Southampton,Premier League,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
207,Bebé,CPV,Rayo Vallecano,La Liga,4.0,0.0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0
208,Rodrigo Becão,BRA,Udinese,Serie A,9.0,9.0,782.0,8.7,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.12,0.12,0.23,1,0,0,0
209,Mads Bech Sørensen,DEN,Brentford,Premier League,3.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
210,Julius Beck,DEN,Spezia,Serie A,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
211,Sheraldo Becker,SUR,Union Berlin,Bundesliga,15.0,15.0,1051.0,11.7,7.0,3.0,7.0,0.0,0.0,1.0,0.0,0.6,0.26,0.86,0,1,0,0
212,Jan Bednarek,POL,Southampton,Premier League,2.0,2.0,159.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
